Pair,Timeframe,Start,End,Strategy,Period,Final value,%,Total win,Total loss,SQN
BTCUSDT,1h.csv,2022-01-01,2024-08-31,SMA,10,11697.18,0.0,0,0,0
BTCUSDT,1h.csv,2022-01-01,2024-08-31,SMA,11,6911.063,0.0,0,0,0
BTCUSDT,1h.csv,2022-01-01,2024-08-31,SMA,12,11896.779,0.0,0,0,0
BTCUSDT,1h.csv,2022-01-01,2024-08-31,SMA,13,8304.31,0.0,0,0,0
BTCUSDT,1h.csv,2022-01-01,2024-08-31,SMA,14,11283.82,0.0,0,0,0
BTCUSDT,1h.csv,2022-01-01,2024-08-31,SMA,15,8633.529,0.0,0,0,0
BTCUSDT,1h.csv,2022-01-01,2024-08-31,SMA,16,7706.606,0.0,0,0,0
BTCUSDT,1h.csv,2022-01-01,2024-08-31,SMA,17,5068.108,0.0,0,0,0
BTCUSDT,1h.csv,2022-01-01,2024-08-31,SMA,18,15566.609,0.0,0,0,0
BTCUSDT,1h.csv,2022-01-01,2024-08-31,SMA,19,13162.257,0.0,0,0,0
BTCUSDT,1h.csv,2022-01-01,2024-08-31,SMA,20,12687.608,0.0,0,0,0
BTCUSDT,1h.csv,2022-01-01,2024-08-31,SMA,21,12186.66,0.0,0,0,0
BTCUSDT,1h.csv,2022-01-01,2024-08-31,SMA,22,8060.402,0.0,0,0,0
BTCUSDT,1h.csv,2022-01-01,2024-08-31,SMA,23,11699.892,0.0,0,0,0
BTCUSDT,1h.csv,2022-01-01,2024-08-31,SMA,24,8804.196,0.0,0,0,0
BTCUSDT,1h.csv,2022-01-01,2024-08-31,SMA,25,8059.618,0.0,0,0,0
BTCUSDT,1h.csv,2022-01-01,2024-08-31,SMA,26,4632.682,0.0,0,0,0
BTCUSDT,1h.csv,2022-01-01,2024-08-31,SMA,27,5461.675,0.0,0,0,0
BTCUSDT,1h.csv,2022-01-01,2024-08-31,SMA,28,5443.109,0.0,0,0,0
BTCUSDT,1h.csv,2022-01-01,2024-08-31,SMA,29,14479.169,0.0,0,0,0
BTCUSDT,1h.csv,2022-01-01,2024-08-31,SMA,30,14479.169,0.0,0,0,0
