Pair,Timeframe,Start,End,Strategy,Period,Final value,%,Total win,Total loss,SQN
BTCUSDT,12h.csv,2022-01-01,2024-08-31,RSI,10,11464.038,0.0,0,0,0
BTCUSDT,12h.csv,2022-01-01,2024-08-31,RSI,11,12868.889,0.0,0,0,0
BTCUSDT,12h.csv,2022-01-01,2024-08-31,RSI,12,8135.381,0.0,0,0,0
BTCUSDT,12h.csv,2022-01-01,2024-08-31,RSI,13,8052.973,0.0,0,0,0
BTCUSDT,12h.csv,2022-01-01,2024-08-31,RSI,14,8620.173,0.0,0,0,0
BTCUSDT,12h.csv,2022-01-01,2024-08-31,RSI,15,8605.203,0.0,0,0,0
BTCUSDT,12h.csv,2022-01-01,2024-08-31,RSI,16,11993.248,0.0,0,0,0
BTCUSDT,12h.csv,2022-01-01,2024-08-31,RSI,17,4921.854,0.0,0,0,0
BTCUSDT,12h.csv,2022-01-01,2024-08-31,RSI,18,4312.27,0.0,0,0,0
BTCUSDT,12h.csv,2022-01-01,2024-08-31,RSI,19,4684.57,0.0,0,0,0
BTCUSDT,12h.csv,2022-01-01,2024-08-31,RSI,20,12593.448,0.0,0,0,0
BTCUSDT,12h.csv,2022-01-01,2024-08-31,RSI,21,12018.159,0.0,0,0,0
BTCUSDT,12h.csv,2022-01-01,2024-08-31,RSI,22,7816.618,0.0,0,0,0
BTCUSDT,12h.csv,2022-01-01,2024-08-31,RSI,23,7750.056,0.0,0,0,0
BTCUSDT,12h.csv,2022-01-01,2024-08-31,RSI,24,8312.393,0.0,0,0,0
BTCUSDT,12h.csv,2022-01-01,2024-08-31,RSI,25,11040.724,0.0,0,0,0
BTCUSDT,12h.csv,2022-01-01,2024-08-31,RSI,26,14457.066,0.0,0,0,0
BTCUSDT,12h.csv,2022-01-01,2024-08-31,RSI,27,14234.054,0.0,0,0,0
BTCUSDT,12h.csv,2022-01-01,2024-08-31,RSI,28,14112.79,0.0,0,0,0
BTCUSDT,12h.csv,2022-01-01,2024-08-31,RSI,29,14053.407,0.0,0,0,0
BTCUSDT,12h.csv,2022-01-01,2024-08-31,RSI,30,13988.606,0.0,0,0,0
