Pair,Timeframe,Start,End,Strategy,Period,Final value,%,Total win,Total loss,SQN
ETHUSDT,8h.csv,2022-01-01,2024-08-31,RSI,10,12067.167,0.0,0,0,0
ETHUSDT,8h.csv,2022-01-01,2024-08-31,RSI,11,5478.793,0.0,0,0,0
ETHUSDT,8h.csv,2022-01-01,2024-08-31,RSI,12,12731.955,0.0,0,0,0
ETHUSDT,8h.csv,2022-01-01,2024-08-31,RSI,13,7597.573,0.0,0,0,0
ETHUSDT,8h.csv,2022-01-01,2024-08-31,RSI,14,11915.065,0.0,0,0,0
ETHUSDT,8h.csv,2022-01-01,2024-08-31,RSI,15,11685.27,0.0,0,0,0
ETHUSDT,8h.csv,2022-01-01,2024-08-31,RSI,16,11443.768,0.0,0,0,0
ETHUSDT,8h.csv,2022-01-01,2024-08-31,RSI,17,6529.548,0.0,0,0,0
ETHUSDT,8h.csv,2022-01-01,2024-08-31,RSI,18,5796.901,0.0,0,0,0
ETHUSDT,8h.csv,2022-01-01,2024-08-31,RSI,19,5992.148,0.0,0,0,0
ETHUSDT,8h.csv,2022-01-01,2024-08-31,RSI,20,8127.758,0.0,0,0,0
ETHUSDT,8h.csv,2022-01-01,2024-08-31,RSI,21,10303.435,0.0,0,0,0
ETHUSDT,8h.csv,2022-01-01,2024-08-31,RSI,22,9911.978,0.0,0,0,0
ETHUSDT,8h.csv,2022-01-01,2024-08-31,RSI,23,9423.067,0.0,0,0,0
ETHUSDT,8h.csv,2022-01-01,2024-08-31,RSI,24,9520.343,0.0,0,0,0
ETHUSDT,8h.csv,2022-01-01,2024-08-31,RSI,25,10339.243,0.0,0,0,0
ETHUSDT,8h.csv,2022-01-01,2024-08-31,RSI,26,11046.046,0.0,0,0,0
ETHUSDT,8h.csv,2022-01-01,2024-08-31,RSI,27,10855.77,0.0,0,0,0
ETHUSDT,8h.csv,2022-01-01,2024-08-31,RSI,28,10858.126,0.0,0,0,0
ETHUSDT,8h.csv,2022-01-01,2024-08-31,RSI,29,10848.294,0.0,0,0,0
ETHUSDT,8h.csv,2022-01-01,2024-08-31,RSI,30,10795.356,0.0,0,0,0
