Pair,Timeframe,Start,End,Strategy,Period,Final value,%,Total win,Total loss,SQN
ETHUSDT,4h.csv,2022-01-01,2024-08-31,RSI,10,12126.971,0.0,0,0,0
ETHUSDT,4h.csv,2022-01-01,2024-08-31,RSI,11,6183.556,0.0,0,0,0
ETHUSDT,4h.csv,2022-01-01,2024-08-31,RSI,12,12904.815,0.0,0,0,0
ETHUSDT,4h.csv,2022-01-01,2024-08-31,RSI,13,7676.437,0.0,0,0,0
ETHUSDT,4h.csv,2022-01-01,2024-08-31,RSI,14,12113.214,0.0,0,0,0
ETHUSDT,4h.csv,2022-01-01,2024-08-31,RSI,15,11666.058,0.0,0,0,0
ETHUSDT,4h.csv,2022-01-01,2024-08-31,RSI,16,11360.16,0.0,0,0,0
ETHUSDT,4h.csv,2022-01-01,2024-08-31,RSI,17,6612.235,0.0,0,0,0
ETHUSDT,4h.csv,2022-01-01,2024-08-31,RSI,18,13941.77,0.0,0,0,0
ETHUSDT,4h.csv,2022-01-01,2024-08-31,RSI,19,6592.967,0.0,0,0,0
ETHUSDT,4h.csv,2022-01-01,2024-08-31,RSI,20,11514.566,0.0,0,0,0
ETHUSDT,4h.csv,2022-01-01,2024-08-31,RSI,21,10266.19,0.0,0,0,0
ETHUSDT,4h.csv,2022-01-01,2024-08-31,RSI,22,9965.618,0.0,0,0,0
ETHUSDT,4h.csv,2022-01-01,2024-08-31,RSI,23,9744.129,0.0,0,0,0
ETHUSDT,4h.csv,2022-01-01,2024-08-31,RSI,24,9574.27,0.0,0,0,0
ETHUSDT,4h.csv,2022-01-01,2024-08-31,RSI,25,10286.53,0.0,0,0,0
ETHUSDT,4h.csv,2022-01-01,2024-08-31,RSI,26,10992.764,0.0,0,0,0
ETHUSDT,4h.csv,2022-01-01,2024-08-31,RSI,27,10863.643,0.0,0,0,0
ETHUSDT,4h.csv,2022-01-01,2024-08-31,RSI,28,10880.793,0.0,0,0,0
ETHUSDT,4h.csv,2022-01-01,2024-08-31,RSI,29,8950.733,0.0,0,0,0
ETHUSDT,4h.csv,2022-01-01,2024-08-31,RSI,30,9021.825,0.0,0,0,0
