Pair,Timeframe,Start,End,Strategy,Period,Final value,%,Total win,Total loss,SQN
BTCUSDT,6h.csv,2022-01-01,2024-08-31,SMA,10,11434.588,0.0,0,0,0
BTCUSDT,6h.csv,2022-01-01,2024-08-31,SMA,11,6560.054,0.0,0,0,0
BTCUSDT,6h.csv,2022-01-01,2024-08-31,SMA,12,11679.627,0.0,0,0,0
BTCUSDT,6h.csv,2022-01-01,2024-08-31,SMA,13,8217.439,0.0,0,0,0
BTCUSDT,6h.csv,2022-01-01,2024-08-31,SMA,14,8691.197,0.0,0,0,0
BTCUSDT,6h.csv,2022-01-01,2024-08-31,SMA,15,11182.992,0.0,0,0,0
BTCUSDT,6h.csv,2022-01-01,2024-08-31,SMA,16,11972.611,0.0,0,0,0
BTCUSDT,6h.csv,2022-01-01,2024-08-31,SMA,17,14890.554,0.0,0,0,0
BTCUSDT,6h.csv,2022-01-01,2024-08-31,SMA,18,4337.527,0.0,0,0,0
BTCUSDT,6h.csv,2022-01-01,2024-08-31,SMA,19,5792.098,0.0,0,0,0
BTCUSDT,6h.csv,2022-01-01,2024-08-31,SMA,20,12517.848,0.0,0,0,0
BTCUSDT,6h.csv,2022-01-01,2024-08-31,SMA,21,11912.563,0.0,0,0,0
BTCUSDT,6h.csv,2022-01-01,2024-08-31,SMA,22,7782.497,0.0,0,0,0
BTCUSDT,6h.csv,2022-01-01,2024-08-31,SMA,23,8027.581,0.0,0,0,0
BTCUSDT,6h.csv,2022-01-01,2024-08-31,SMA,24,11052.532,0.0,0,0,0
BTCUSDT,6h.csv,2022-01-01,2024-08-31,SMA,25,11389.597,0.0,0,0,0
BTCUSDT,6h.csv,2022-01-01,2024-08-31,SMA,26,14443.705,0.0,0,0,0
BTCUSDT,6h.csv,2022-01-01,2024-08-31,SMA,27,14588.644,0.0,0,0,0
BTCUSDT,6h.csv,2022-01-01,2024-08-31,SMA,28,14588.644,0.0,0,0,0
BTCUSDT,6h.csv,2022-01-01,2024-08-31,SMA,29,14588.644,0.0,0,0,0
BTCUSDT,6h.csv,2022-01-01,2024-08-31,SMA,30,14603.786,0.0,0,0,0
